topic-id,step-id,question-id,question-type,answer-cardinality,quiz-block-format,quiz-block-type,quiz-answer-labels,quiz-updated-courses,quiz-status,quiz-answer-source,quiz-answer-rule
691,2348,67203,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
695,415049,253715,free-response,single,,,,,,,
695,415049,13656,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
695,415052,13680,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
695,415052,33546,free-response,single,,,,,,,
695,415055,33547,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
695,415055,33548,free-response,single,,,,,,,
712,181634,183920,select-list,multi,,,,,,,
712,181634,183919,select-list,multi,,,,,,,
712,181637,183958,select-list,multi,,,,,,,
712,181637,182727,select-list,multi,,,,,,,
712,181643,183827,select-list,multi,,,,,,,
712,181643,183887,select-list,multi,,,,,,,
712,181646,183882,select-list,single,,,,,,,
712,181646,183885,select-list,single,,,,,,,
730,22376,5774,multiple-choice,single,obsidian-quiz-blocks,radio,d,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22376,83624,multiple-choice,single,obsidian-quiz-blocks,radio,b,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22377,5778,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22377,5497,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27376,42728,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27376,42729,multiple-choice,single,obsidian-quiz-blocks,radio,e,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27386,83642,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27386,42731,multiple-choice,single,obsidian-quiz-blocks,radio,e,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
773,29251,88578,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29251,88980,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29254,88579,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29254,88831,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29257,88581,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29257,89054,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
781,149849,182529,select-list,multi,,,,,,,
781,149849,182632,select-list,multi,,,,,,,
781,149852,182635,select-list,multi,,,,,,,
781,149852,182548,select-list,multi,,,,,,,
786,22044,6568,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
786,22044,71182,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
786,22046,6699,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
786,22046,6569,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
786,22049,6703,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
786,22049,6570,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22045,6571,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22045,71183,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22047,6708,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22047,6572,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22050,16119,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
787,22050,6573,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22051,6590,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22051,71184,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22052,71185,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22052,6591,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22053,15637,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
789,22053,6720,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
927,182507,182339,select-list,multi,,,,,,,
927,182507,182340,select-list,multi,,,,,,,
927,182510,183401,select-list,multi,,,,,,,
927,182510,183786,select-list,multi,,,,,,,
927,182513,182348,select-list,multi,,,,,,,
927,182513,183407,select-list,multi,,,,,,,
948,46178,172706,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;MOP,needs-answer,,
948,46178,172710,multiple-choice,single,obsidian-quiz-blocks,radio,c,MML;MOP,converted-and-verified,image-id,answer-image-id-1
948,46181,172722,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;MOP,needs-answer,,
948,46181,172721,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;MOP,needs-answer,,
948,46181,172723,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;MOP,needs-answer,,
950,415570,240658,select-list,multi,,,,,,,
950,415570,240660,select-list,multi,,,,,,,
950,415574,240663,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
950,415574,240676,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
950,415579,241765,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
950,415579,256648,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
951,238483,241782,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
951,238483,257168,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
951,238488,241807,free-response,single,,,,,,,
951,238488,241817,free-response,single,,,,,,,
951,238492,241820,free-response,single,,,,,,,
951,238492,241824,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM,needs-answer,,
954,415681,241834,free-response,single,,,,,,,
954,415681,256898,free-response,single,,,,,,,
954,415685,241843,free-response,single,,,,,,,
954,415685,256851,free-response,single,,,,,,,
954,415688,257148,free-response,single,,,,,,,
954,415688,241846,free-response,single,,,,,,,
954,415692,258745,free-response,multi,,,,,,,
954,415692,258811,select-list,multi,,,,,,,
971,38127,143528,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
971,38127,143743,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
971,38130,143529,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
971,38130,143583,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
971,38132,143530,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
971,38132,144038,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MML;PAS;PS1,needs-answer,,
981,2304,13859,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;DSM,converted-and-verified,manual,label
981,2304,49531,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CBC;DSM,converted-and-verified,manual,label
981,2307,49600,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;DSM,converted-and-verified,manual,label
981,2307,49601,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CBC;DSM,converted-and-verified,manual,label
981,2309,49542,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;DSM,converted-and-verified,manual,label
981,2309,49594,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CBC;DSM,converted-and-verified,manual,label
981,2311,49629,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;DSM,converted-and-verified,manual,label
981,2311,49544,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;DSM,converted-and-verified,manual,label
982,2314,49640,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2314,49639,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2316,49643,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2316,49641,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2318,49646,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2318,49648,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2322,49691,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
982,2322,49693,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2360,14092,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2360,13581,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2363,50484,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2363,50495,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2365,5365,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
1020,2365,13580,multiple-choice,single,obsidian-quiz-blocks,radio,,CA2;CBC;DSM,needs-answer,,
