topic-id,step-id,question-id,question-type,answer-cardinality,quiz-block-format,quiz-block-type,quiz-answer-labels,quiz-updated-courses,quiz-status,quiz-answer-source,quiz-answer-rule
49,152921,181295,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MML;MOP;PS1,converted-and-verified,manual,label
49,152921,181294,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MML;MOP;PS1,converted-and-verified,manual,label
50,152759,228,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152759,37263,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152759,37255,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152764,1190,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152764,1192,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152768,229,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152768,498,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152772,1210,multiple-choice,single,obsidian-quiz-blocks,radio,a,LAL;MOP;MML;PS1,converted-and-verified,manual,label
50,152772,1211,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70626,172662,multiple-choice,single,obsidian-quiz-blocks,radio,a,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70626,172665,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70626,172667,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70632,172671,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70632,172672,multiple-choice,single,obsidian-quiz-blocks,radio,b,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70632,184613,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70636,172673,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70636,172674,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
55,70636,184659,multiple-choice,single,obsidian-quiz-blocks,radio,b,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64629,80909,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64629,80997,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64632,80906,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64632,80907,multiple-choice,single,obsidian-quiz-blocks,radio,b,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64632,170847,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64636,170844,multiple-choice,single,obsidian-quiz-blocks,radio,a,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64636,170843,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64640,171482,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MOP;MML;PS1,converted-and-verified,manual,label
58,64640,171486,multiple-choice,single,obsidian-quiz-blocks,radio,a,LAL;MOP;MML;PS1,converted-and-verified,manual,label
148,17170,71713,multiple-choice,single,obsidian-quiz-blocks,radio,b,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17170,1069,multiple-choice,single,obsidian-quiz-blocks,radio,e,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17171,20361,multiple-choice,single,obsidian-quiz-blocks,radio,b,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17171,1051,multiple-choice,single,obsidian-quiz-blocks,radio,b,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17173,71724,multiple-choice,single,obsidian-quiz-blocks,radio,e,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17173,20223,multiple-choice,single,obsidian-quiz-blocks,radio,b,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17174,71730,multiple-choice,single,obsidian-quiz-blocks,radio,c,DSM;LAL;MML;PS1,converted-and-verified,manual,label
148,17174,1074,multiple-choice,single,obsidian-quiz-blocks,radio,d,DSM;LAL;MML;PS1,converted-and-verified,manual,label
149,17184,10248,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MML;PS1,converted-and-verified,manual,label
149,17184,10250,multiple-choice,single,obsidian-quiz-blocks,radio,a,LAL;MML;PS1,converted-and-verified,manual,label
149,17185,10217,multiple-choice,single,obsidian-quiz-blocks,radio,b,LAL;MML;PS1,converted-and-verified,manual,label
149,17185,10252,multiple-choice,single,obsidian-quiz-blocks,radio,d,LAL;MML;PS1,converted-and-verified,manual,label
149,17186,20389,multiple-choice,single,obsidian-quiz-blocks,radio,b,LAL;MML;PS1,converted-and-verified,manual,label
149,17186,20240,multiple-choice,single,obsidian-quiz-blocks,radio,c,LAL;MML;PS1,converted-and-verified,manual,label
149,17187,20392,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MML;PS1,converted-and-verified,manual,label
149,17187,20388,multiple-choice,single,obsidian-quiz-blocks,radio,e,LAL;MML;PS1,converted-and-verified,manual,label
151,17189,10321,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;MML;PS1,needs-answer,,
151,17189,1076,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;MML;PS1,needs-answer,,
151,17191,20496,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;MML;PS1,needs-answer,,
151,17191,10522,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;MML;PS1,needs-answer,,
265,68166,93922,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
265,68166,94088,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
265,68169,94141,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
265,68169,93902,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
265,68172,94195,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
265,68172,93903,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
290,156960,181720,free-response,single,,,,,,,
290,156960,181980,free-response,single,,,,,,,
290,156963,41856,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;MOP;PS2,converted-and-verified,manual,label
290,156963,182107,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;MOP;PS2,converted-and-verified,manual,label
290,156967,181940,free-response,single,,,,,,,
290,156967,181981,free-response,single,,,,,,,
290,156970,41796,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;MOP;PS2,converted-and-verified,manual,label
290,156970,41793,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;MOP;PS2,converted-and-verified,manual,label
359,34303,110430,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
359,34303,143493,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
359,38053,110431,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
359,38053,143510,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
359,38055,110432,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
359,38055,143503,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
466,41053,14257,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41053,14244,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41056,8303,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41056,8305,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41115,154678,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41115,157692,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41758,154359,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
466,41758,154367,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;MF3;CA2;DEQ;PS1,converted-and-verified,manual,label
602,1889,50119,multiple-choice,single,obsidian-quiz-blocks,radio,b,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
602,1889,53846,multiple-choice,single,obsidian-quiz-blocks,radio,d,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
602,28637,86967,multiple-choice,single,obsidian-quiz-blocks,radio,a,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
602,28637,86900,multiple-choice,single,obsidian-quiz-blocks,radio,e,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
602,34949,116746,multiple-choice,single,obsidian-quiz-blocks,radio,b,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
602,34949,86975,multiple-choice,single,obsidian-quiz-blocks,radio,a,CBC;MF3;CA2;DEQ;PS2,converted-and-verified,manual,label
614,24220,64704,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
614,24220,64658,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
614,24221,7781,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
614,24221,7784,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
614,24222,64707,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
614,24222,64659,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
649,584875,105898,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
649,584875,105893,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
649,584875,105890,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
649,584881,105917,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
649,584881,37365,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
649,584884,15595,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
649,584884,15384,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
650,593343,64898,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
650,593343,91042,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
650,593347,65037,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
650,593347,64965,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
650,593350,337559,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
650,593350,337986,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
650,593350,338253,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
711,20614,94452,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,20614,94450,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,20616,9849,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,20616,94470,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,30811,9786,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,30811,9784,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,30812,94396,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
711,30812,17236,multiple-choice,single,obsidian-quiz-blocks,radio,,MF2;PAS;PS1,needs-answer,,
730,22376,5774,multiple-choice,single,obsidian-quiz-blocks,radio,d,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22376,83624,multiple-choice,single,obsidian-quiz-blocks,radio,b,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22377,5778,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,22377,5497,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27376,42728,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27376,42729,multiple-choice,single,obsidian-quiz-blocks,radio,e,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27386,83642,multiple-choice,single,obsidian-quiz-blocks,radio,c,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
730,27386,42731,multiple-choice,single,obsidian-quiz-blocks,radio,e,MF3;PAS;DSM;MML;PS1,converted-and-verified,manual,label
773,29251,88578,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29251,88980,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29254,88579,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29254,88831,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29257,88581,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
773,29257,89054,multiple-choice,single,obsidian-quiz-blocks,radio,,DSM;MF3;PAS;PS1,needs-answer,,
788,30928,94695,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,30928,94971,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,30929,95154,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,30929,94697,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,30930,95139,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,30930,94702,multiple-choice,single,obsidian-quiz-blocks,radio,,MF3;PAS;PS1,needs-answer,,
788,37200,139110,multiple-choice,single,obsidian-quiz-blocks,radio,d,PAS;PS1;MF3,converted-and-verified,image-id,answer-image-id-1
788,37200,139241,multiple-choice,single,obsidian-quiz-blocks,radio,d,PAS;PS1;MF3,converted-and-verified,image-id,answer-image-id-1
876,613703,83143,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
876,613703,8363,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
876,613707,15208,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
876,613707,83140,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
876,613710,83151,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
876,613710,15219,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA2;DEQ;PS1,converted-and-verified,manual,label
877,597600,17540,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
877,597600,8546,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
877,597603,335392,select-list,multi,,,,,,,
877,597603,334915,select-list,multi,,,,,,,
877,597603,335069,select-list,multi,,,,,,,
877,597607,334916,select-list,multi,,,,,,,
877,597607,335810,select-list,multi,,,,,,,
877,597607,335808,select-list,multi,,,,,,,
879,24228,64794,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
879,24228,64660,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
879,24229,7795,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
879,24229,7791,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
879,24230,64798,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
879,24230,64662,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
880,24234,7816,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
880,24234,79610,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
880,24235,64697,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
880,24235,64699,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
880,24237,64694,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
880,24237,64663,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
880,24238,7817,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
880,24238,7818,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
881,594359,64284,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
881,594359,93671,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
881,594362,64286,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
881,594362,7902,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
881,594365,64206,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
881,594365,7903,multiple-choice,single,obsidian-quiz-blocks,radio,b,DEQ;PS1,converted-and-verified,manual,label
881,594368,8034,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
881,594368,7901,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
882,593874,64290,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
882,593874,8106,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
882,593878,64291,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
882,593878,93683,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
882,593882,64236,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
882,593882,8105,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
882,593885,8104,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
882,593885,8100,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
883,24265,8112,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
883,24265,64227,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
883,24267,8120,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
883,24267,64275,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
883,25098,64228,multiple-choice,single,obsidian-quiz-blocks,radio,d,DEQ;PS1,converted-and-verified,manual,label
883,25098,8114,multiple-choice,single,obsidian-quiz-blocks,radio,,DEQ;PS1,needs-answer,,
906,593009,8359,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
906,593009,16400,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
906,593012,8349,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
906,593012,103560,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
906,593012,8352,multiple-choice,single,obsidian-quiz-blocks,radio,c,DEQ;PS1,converted-and-verified,manual,label
906,593017,331601,multiple-choice,single,obsidian-quiz-blocks,radio,e,DEQ;PS1,converted-and-verified,manual,label
906,593017,331744,multiple-choice,single,obsidian-quiz-blocks,radio,a,DEQ;PS1,converted-and-verified,manual,label
907,20150,38271,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
907,20150,38272,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
907,20151,38270,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
907,20151,38262,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
907,21641,8052,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
907,21641,8030,multiple-choice,single,obsidian-quiz-blocks,radio,,LAL;PS1,needs-answer,,
912,593953,255853,free-response,single,,,,,,,
912,593953,256518,free-response,single,,,,,,,
912,593953,256514,free-response,single,,,,,,,
912,593957,255771,free-response,single,,,,,,,
912,593957,255772,free-response,multi,,,,,,,
912,593960,255829,free-response,single,,,,,,,
912,593960,256616,free-response,single,,,,,,,
918,42252,159689,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
918,42252,159685,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
918,42253,143542,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
918,42253,159694,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
918,42254,159682,multiple-choice,single,obsidian-quiz-blocks,radio,,MML;PAS;PS2,needs-answer,,
