topic-id,step-id,question-id,question-type,answer-cardinality,quiz-block-format,quiz-block-type,quiz-answer-labels,quiz-updated-courses,quiz-status,quiz-answer-source,quiz-answer-rule
37,346,35294,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
37,12007,17279,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
37,12007,4458,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
37,12008,35644,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
37,12008,35641,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
43,1347,2028,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
43,1347,2030,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
43,1349,71142,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
43,1349,71143,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
57,807,2282,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,807,2284,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,810,15134,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,810,53746,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,814,15140,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,814,15259,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,22699,2286,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
57,22699,2287,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
107,462,46861,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC,converted-and-verified,manual,label
107,462,46863,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC,converted-and-verified,manual,label
107,465,46864,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
107,465,46851,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
107,467,46852,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC,converted-and-verified,manual,label
107,467,46879,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
107,469,46877,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
107,469,46883,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
278,639,1214,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,639,272,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,642,10739,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,642,10737,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,645,1867,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,645,10291,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,647,1856,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
278,647,1860,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
280,12321,47908,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
280,12321,47906,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
280,12322,47905,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
280,12322,30990,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12358,1851,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12358,10573,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12360,10894,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12360,10903,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12362,28546,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
281,12362,28550,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
282,1676,49271,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
282,1676,49070,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
282,1679,49273,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
282,1679,49275,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
282,1681,2622,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
282,1681,49259,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
283,1470,29634,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
283,1470,29744,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
283,1473,49224,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC,converted-and-verified,manual,label
283,1473,49222,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
283,1475,29639,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC,converted-and-verified,manual,label
283,1475,49228,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
284,862,19297,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
284,862,7167,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
284,866,2350,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
284,866,7168,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
284,872,7173,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
284,872,7175,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
285,1382,2033,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1382,2034,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1385,2044,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1385,2042,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1387,49118,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1387,2035,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1389,49093,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
285,1389,2037,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
287,907,2554,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
287,907,2547,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
287,910,48519,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
287,910,48395,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
287,913,22980,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
287,913,22996,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
288,12771,2344,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
288,12771,2341,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
288,12772,48554,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
288,12772,48556,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
288,12774,48350,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;MF3;CA1,converted-and-verified,image-id,answer-image-id-1
288,12774,77891,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;MF3;CA1,converted-and-verified,image-id,answer-image-id-1
288,24870,48352,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
288,24870,48499,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
291,187681,15656,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187681,15667,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187684,2294,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187684,5028,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187688,16097,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187688,19201,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187691,76114,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
291,187691,75986,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
292,516,47163,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1,converted-and-verified,manual,label
292,516,51049,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1,converted-and-verified,manual,label
292,519,47113,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1,converted-and-verified,manual,label
292,519,47114,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1,converted-and-verified,manual,label
292,522,47156,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1,converted-and-verified,manual,label
292,522,47118,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1,converted-and-verified,manual,label
294,37026,2296,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;MML;PAS,converted-and-verified,manual,label
294,37026,2520,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;MML;PAS,converted-and-verified,manual,label
294,37027,2519,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;MML;PAS,converted-and-verified,manual,label
294,37027,2522,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;MML;PAS,converted-and-verified,manual,label
294,37028,2298,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;MML;PAS,converted-and-verified,manual,label
294,37028,138671,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;MML;PAS,converted-and-verified,manual,label
296,1041,48616,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,1041,48684,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,1044,48615,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,1044,48571,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,1048,48936,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,1048,48935,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,22692,48613,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,22692,48557,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,22693,48707,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
296,22693,72004,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
303,846,31699,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,846,31713,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,847,31692,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,847,31708,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,848,2486,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,848,2488,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,850,73506,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
303,850,31705,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC;MF3,converted-and-verified,manual,label
304,31160,95254,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1,converted-and-verified,manual,label
304,31160,95255,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1,converted-and-verified,manual,label
304,31161,95256,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1,converted-and-verified,manual,label
304,31161,95259,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1,converted-and-verified,manual,label
304,31162,96021,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1,converted-and-verified,manual,label
304,31162,95257,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1,converted-and-verified,manual,label
304,31163,96057,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1,converted-and-verified,manual,label
304,31163,95260,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1,converted-and-verified,manual,label
305,2509,1946,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2509,1943,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2511,48640,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2511,31330,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2513,72154,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2513,48562,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2515,31356,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
305,2515,48643,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1335,2022,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1335,2005,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1341,2023,multiple-choice,single,obsidian-quiz-blocks,radio,c,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1341,29635,multiple-choice,single,obsidian-quiz-blocks,radio,e,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1343,29989,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
308,1343,29987,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
311,1967,50640,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC,converted-and-verified,manual,label
311,1967,50614,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC,converted-and-verified,manual,label
311,1971,49899,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC,converted-and-verified,manual,label
311,1971,50247,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC,converted-and-verified,manual,label
311,27313,50475,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC,converted-and-verified,manual,label
311,27313,50182,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC,converted-and-verified,manual,label
312,1370,31244,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
312,1370,31245,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
312,1377,31248,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
312,1377,66139,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA1;CAB;CBC,converted-and-verified,manual,label
312,1379,51102,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
312,1379,31311,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
313,12789,47694,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA1,converted-and-verified,image-id,answer-image-id-1
313,12789,48689,multiple-choice,single,obsidian-quiz-blocks,radio,d,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
313,23042,47913,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
313,23042,47692,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;MF3;CA1,converted-and-verified,manual,label
314,40542,152832,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
314,40542,152834,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
314,40545,48053,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
314,40545,51054,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
314,40548,38451,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
314,40548,38450,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC;MF2,converted-and-verified,manual,label
315,1667,2505,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,1667,49547,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,1670,49540,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,1670,49548,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,1673,19397,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,1673,19394,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,18406,69476,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
315,18406,73717,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
316,1627,12910,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
316,1627,13191,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
316,1631,3567,multiple-choice,single,obsidian-quiz-blocks,radio,c,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
316,1631,49389,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
317,1726,2425,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CBC;MF3,converted-and-verified,manual,label
317,1726,14434,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CBC;MF3,converted-and-verified,manual,label
317,1730,12564,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CBC;MF3,converted-and-verified,manual,label
317,1730,14437,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CBC;MF3,converted-and-verified,manual,label
317,23242,49684,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CBC;MF3,converted-and-verified,manual,label
317,23242,49664,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CBC;MF3,converted-and-verified,manual,label
331,1599,49511,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
331,1599,15707,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
331,1602,49516,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
331,1602,49513,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
331,1606,49524,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
331,1606,49521,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
332,650,1896,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
332,650,1899,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
332,654,1894,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
332,654,1906,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
332,19581,48692,multiple-choice,single,obsidian-quiz-blocks,radio,a,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
332,19581,48816,multiple-choice,single,obsidian-quiz-blocks,radio,b,CAB;CBC;CA1;MF2,converted-and-verified,manual,label
333,41228,155514,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
333,41228,155515,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
333,41232,2370,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA1;CAB;CBC,converted-and-verified,manual,label
333,41232,2368,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA1;CAB;CBC,converted-and-verified,manual,label
333,41269,155717,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA1;CAB;CBC,converted-and-verified,manual,label
333,41269,155948,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA1;CAB;CBC,converted-and-verified,manual,label
334,1589,12015,multiple-choice,single,obsidian-quiz-blocks,radio,a,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
334,1589,12493,multiple-choice,single,obsidian-quiz-blocks,radio,e,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
334,1592,12019,multiple-choice,single,obsidian-quiz-blocks,radio,b,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
334,1592,12499,multiple-choice,single,obsidian-quiz-blocks,radio,d,CA2;CAB;CBC;MF3,converted-and-verified,manual,label
